tanggal,bulan,nama_kategori,pengeluaran/pemasukan,tipe,saldo_awal,jumlah,sisa_saldo,Status,label_kategori,status_label
2024-11-15 22:48:00,11,0,Insentif Projek,0,3374662236,8606912,3383269148,1,Kebutuhan,Normal
2024-11-16 00:36:00,11,0,Alat Mandi,1,3383269148,51742,3383217406,0,Kebutuhan,Hemat
2024-11-16 02:24:00,11,0,Perbaikan Genteng,1,3383217406,398600,3382818806,0,Kebutuhan,Hemat
2024-11-16 04:12:00,11,0,Alat Mandi,1,3382818806,30110,3382788696,0,Kebutuhan,Hemat
2024-11-16 06:00:00,11,0,Air Galon,1,3382788696,53603,3382735093,0,Kebutuhan,Hemat
2024-11-16 07:48:00,11,1,Tiket Bioskop Xxi,1,3382735093,2637910,3380097183,0,Keinginan,Hemat
2024-11-16 09:36:00,11,0,Tiket Krl,1,3380097183,235227,3379861956,0,Kebutuhan,Hemat
2024-11-16 11:24:00,11,0,Peralatan Dapur,1,3379861956,47056,3379814900,0,Kebutuhan,Hemat
2024-11-16 13:12:00,11,0,Gaji Utama,0,3379814900,16418747,3396233647,1,Kebutuhan,Normal
2024-11-16 15:00:00,11,0,Indihome/Wifi,1,3396233647,266494,3395967153,0,Kebutuhan,Hemat
2024-11-16 16:48:00,11,1,Netflix Bulanan,1,3395967153,1030066,3394937087,0,Keinginan,Hemat
2024-11-16 18:36:00,11,0,Air Galon,1,3394937087,337563,3394599524,0,Kebutuhan,Hemat
2024-11-16 20:24:00,11,0,Insentif Projek,0,3394599524,14619972,3409219496,1,Kebutuhan,Normal
2024-11-16 22:12:00,11,0,Laundry,1,3409219496,380411,3408839085,0,Kebutuhan,Hemat
2024-11-17 00:00:00,11,0,Indihome/Wifi,1,3408839085,283590,3408555495,0,Kebutuhan,Hemat
2024-11-17 01:48:00,11,0,Air Galon,1,3408555495,315736,3408239759,0,Kebutuhan,Hemat
2024-11-17 03:36:00,11,0,Hasil Jual Preloved,0,3408239759,12367076,3420606835,1,Kebutuhan,Normal
2024-11-17 05:24:00,11,1,Koleksi Hot Wheels,1,3420606835,1301424,3419305411,0,Keinginan,Hemat
2024-11-17 07:12:00,11,0,Bensin Pertamax,1,3419305411,381352,3418924059,0,Kebutuhan,Hemat
2024-11-17 09:00:00,11,1,Steak House,1,3418924059,2700910,3416223149,0,Keinginan,Hemat
2024-11-17 10:48:00,11,0,Uang Saku Orang Tua,0,3416223149,14811556,3431034705,1,Kebutuhan,Normal
2024-11-17 12:36:00,11,0,Bonus Akhir Tahun,0,3431034705,18808565,3449843270,1,Kebutuhan,Normal
2024-11-17 14:24:00,11,1,Sepatu Sneakers,1,3449843270,1339045,3448504225,0,Keinginan,Hemat
2024-11-17 16:12:00,11,0,Indihome/Wifi,1,3448504225,369602,3448134623,0,Kebutuhan,Hemat
2024-11-17 18:00:00,11,0,Peralatan Dapur,1,3448134623,217024,3447917599,0,Kebutuhan,Hemat
2024-11-17 19:48:00,11,0,Skincare Dasar,1,3447917599,47585,3447870014,0,Kebutuhan,Hemat
2024-11-17 21:36:00,11,0,Ganti Oli,1,3447870014,10522,3447859492,0,Kebutuhan,Hemat
2024-11-17 23:24:00,11,0,Cashback E-Wallet,0,3447859492,7487669,3455347161,1,Kebutuhan,Normal
2024-11-18 01:12:00,11,0,Fee Freelance,0,3455347161,9779104,3465126265,1,Kebutuhan,Normal
2024-11-18 03:00:00,11,1,Netflix Bulanan,1,3465126265,1089799,3464036466,0,Keinginan,Hemat
2024-11-18 04:48:00,11,0,Peralatan Dapur,1,3464036466,296283,3463740183,0,Kebutuhan,Hemat
2024-11-18 06:36:00,11,0,Air Galon,1,3463740183,223361,3463516822,0,Kebutuhan,Hemat
2024-11-18 08:24:00,11,2,Tabungan Haji,1,3463516822,878020,3462638802,0,Tabungan,Hemat
2024-11-18 10:12:00,11,0,Ojek Online,1,3462638802,249115,3462389687,0,Kebutuhan,Hemat
2024-11-18 12:00:00,11,0,Hasil Jual Preloved,0,3462389687,643498,3463033185,1,Kebutuhan,Normal
2024-11-18 13:48:00,11,0,Laundry,1,3463033185,237231,3462795954,0,Kebutuhan,Hemat
2024-11-18 15:36:00,11,0,Asuransi Bpjs,1,3462795954,178691,3462617263,0,Kebutuhan,Hemat
2024-11-18 17:24:00,11,0,Obat/Vitamin,1,3462617263,276201,3462341062,0,Kebutuhan,Hemat
2024-11-18 19:12:00,11,1,Peralatan Camping,1,3462341062,2511041,3459830021,0,Keinginan,Hemat
2024-11-18 21:00:00,11,0,Gaji Utama,0,3459830021,14383012,3474213033,1,Kebutuhan,Normal
2024-11-18 22:48:00,11,1,Staycation Hotel,1,3474213033,1789448,3472423585,0,Keinginan,Hemat
2024-11-19 00:36:00,11,0,Insentif Projek,0,3472423585,10230558,3482654143,1,Kebutuhan,Normal
2024-11-19 02:24:00,11,2,Tabungan Haji,1,3482654143,1010463,3481643680,0,Tabungan,Hemat
2024-11-19 04:12:00,11,2,Tabungan Haji,1,3481643680,3602834,3478040846,0,Tabungan,Hemat
2024-11-19 06:00:00,11,1,Keanggotaan Gym,1,3478040846,568072,3477472774,0,Keinginan,Hemat
2024-11-19 07:48:00,11,0,Sewa Kos,1,3477472774,36815,3477435959,0,Kebutuhan,Hemat
2024-11-19 09:36:00,11,0,Bensin Pertamax,1,3477435959,186690,3477249269,0,Kebutuhan,Hemat
2024-11-19 11:24:00,11,0,Service Motor,1,3477249269,228911,3477020358,0,Kebutuhan,Hemat
2024-11-19 13:12:00,11,0,Air Galon,1,3477020358,290169,3476730189,0,Kebutuhan,Hemat
2024-11-19 15:00:00,11,0,Pulsa Data,1,3476730189,123003,3476607186,0,Kebutuhan,Hemat
2024-11-19 16:48:00,11,2,Deposito Bank,1,3476607186,2474478,3474132708,0,Tabungan,Hemat
2024-11-19 18:36:00,11,1,Shopping Mall,1,3474132708,2183614,3471949094,0,Keinginan,Hemat
2024-11-19 20:24:00,11,0,Hasil Jual Preloved,0,3471949094,13101312,3485050406,1,Kebutuhan,Normal
2024-11-19 22:12:00,11,2,Saham Bluechip,1,3485050406,1429666,3483620740,0,Tabungan,Hemat
2024-11-20 00:00:00,11,2,Tabungan Dana Darurat,1,3483620740,3025062,3480595678,0,Tabungan,Hemat
2024-11-20 01:48:00,11,2,Emas Digital,1,3480595678,1345922,3479249756,0,Tabungan,Hemat
2024-11-20 03:36:00,11,0,Bensin Pertamax,1,3479249756,318969,3478930787,0,Kebutuhan,Hemat
2024-11-20 05:24:00,11,0,Ganti Oli,1,3478930787,321265,3478609522,0,Kebutuhan,Hemat
2024-11-20 07:12:00,11,1,Hobi Tanaman,1,3478609522,1748337,3476861185,0,Keinginan,Hemat
2024-11-20 09:00:00,11,0,Alat Mandi,1,3476861185,235235,3476625950,0,Kebutuhan,Hemat
2024-11-20 10:48:00,11,1,Donasi Streamer,1,3476625950,1554376,3475071574,0,Keinginan,Hemat
2024-11-20 12:36:00,11,0,Belanja Sayur,1,3475071574,248826,3474822748,0,Kebutuhan,Hemat
2024-11-20 14:24:00,11,0,Gaji Utama,0,3474822748,10519602,3485342350,1,Kebutuhan,Normal
2024-11-20 16:12:00,11,0,Ojek Online,1,3485342350,180317,3485162033,0,Kebutuhan,Hemat
2024-11-20 18:00:00,11,0,Ganti Oli,1,3485162033,199500,3484962533,0,Kebutuhan,Hemat
2024-11-20 19:48:00,11,0,Obat/Vitamin,1,3484962533,18047,3484944486,0,Kebutuhan,Hemat
2024-11-20 21:36:00,11,0,Pulsa Data,1,3484944486,288735,3484655751,0,Kebutuhan,Hemat
2024-11-20 23:24:00,11,2,Reksa Dana Pasar Uang,1,3484655751,1312259,3483343492,0,Tabungan,Hemat
2024-11-21 01:12:00,11,0,Tiket Krl,1,3483343492,151197,3483192295,0,Kebutuhan,Hemat
2024-11-21 03:00:00,11,2,Tabungan Dana Darurat,1,3483192295,2556339,3480635956,0,Tabungan,Hemat
2024-11-21 04:48:00,11,0,Indihome/Wifi,1,3480635956,330150,3480305806,0,Kebutuhan,Hemat
2024-11-21 06:36:00,11,2,Reksa Dana Pasar Uang,1,3480305806,4437431,3475868375,0,Tabungan,Hemat
2024-11-21 08:24:00,11,0,Token Listrik,1,3475868375,291334,3475577041,0,Kebutuhan,Hemat
2024-11-21 10:12:00,11,1,Youtube Premium,1,3475577041,1628240,3473948801,0,Keinginan,Hemat
2024-11-21 12:00:00,11,0,Cashback E-Wallet,0,3473948801,13710473,3487659274,1,Kebutuhan,Normal
2024-11-21 13:48:00,11,0,Peralatan Dapur,1,3487659274,56482,3487602792,0,Kebutuhan,Hemat
2024-11-21 15:36:00,11,1,Action Figure,1,3487602792,2522197,3485080595,0,Keinginan,Hemat
2024-11-21 17:24:00,11,0,Service Motor,1,3485080595,195426,3484885169,0,Kebutuhan,Hemat
2024-11-21 19:12:00,11,0,Air Galon,1,3484885169,284577,3484600592,0,Kebutuhan,Hemat
2024-11-21 21:00:00,11,0,Ganti Oli,1,3484600592,388107,3484212485,0,Kebutuhan,Hemat
2024-11-21 22:48:00,11,0,Makan Warteg,1,3484212485,302073,3483910412,0,Kebutuhan,Hemat
2024-11-22 00:36:00,11,0,Fee Freelance,0,3483910412,3813764,3487724176,1,Kebutuhan,Normal
2024-11-22 02:24:00,11,1,Thrift Shopping,1,3487724176,903040,3486821136,0,Keinginan,Hemat
2024-11-22 04:12:00,11,0,Bonus Akhir Tahun,0,3486821136,15174001,3501995137,1,Kebutuhan,Normal
2024-11-22 06:00:00,11,2,Tabungan Dana Darurat,1,3501995137,2000389,3499994748,0,Tabungan,Hemat
2024-11-22 07:48:00,11,1,Peralatan Camping,1,3499994748,398856,3499595892,0,Keinginan,Hemat
2024-11-22 09:36:00,11,1,Youtube Premium,1,3499595892,195055,3499400837,0,Keinginan,Hemat
2024-11-22 11:24:00,11,0,Uang Saku Orang Tua,0,3499400837,12736937,3512137774,1,Kebutuhan,Normal
2024-11-22 13:12:00,11,1,Aksesoris Hp,1,3512137774,2835173,3509302601,0,Keinginan,Hemat
2024-11-22 15:00:00,11,0,Belanja Sembako,1,3509302601,308367,3508994234,0,Kebutuhan,Hemat
2024-11-22 16:48:00,11,0,Token Listrik,1,3508994234,128233,3508866001,0,Kebutuhan,Hemat
2024-11-22 18:36:00,11,0,Belanja Sayur,1,3508866001,187203,3508678798,0,Kebutuhan,Hemat
2024-11-22 20:24:00,11,0,Skincare Dasar,1,3508678798,304265,3508374533,0,Kebutuhan,Hemat
2024-11-22 22:12:00,11,2,Tabungan Beli Rumah,1,3508374533,1987278,3506387255,0,Tabungan,Hemat
2024-11-23 00:00:00,11,0,Laundry,1,3506387255,45072,3506342183,0,Kebutuhan,Hemat
2024-11-23 01:48:00,11,0,Iuran Sampah,1,3506342183,330591,3506011592,0,Kebutuhan,Hemat
2024-11-23 03:36:00,11,0,Obat/Vitamin,1,3506011592,307215,3505704377,0,Kebutuhan,Hemat
2024-11-23 05:24:00,11,2,P2P Lending,1,3505704377,365455,3505338922,0,Tabungan,Hemat
2024-11-23 07:12:00,11,0,Belanja Sayur,1,3505338922,323736,3505015186,0,Kebutuhan,Hemat
2024-11-23 09:00:00,11,0,Indihome/Wifi,1,3505015186,285656,3504729530,0,Kebutuhan,Hemat
2024-11-23 10:48:00,11,1,Buku Novel,1,3504729530,2484580,3502244950,0,Keinginan,Hemat
2024-11-23 12:36:00,11,1,Steam Wallet,1,3502244950,2324885,3499920065,0,Keinginan,Hemat
2024-11-23 14:24:00,11,2,P2P Lending,1,3499920065,104882,3499815183,0,Tabungan,Hemat
2024-11-23 16:12:00,11,0,Skincare Dasar,1,3499815183,163713,3499651470,0,Kebutuhan,Hemat
2024-11-23 18:00:00,11,1,Action Figure,1,3499651470,1160548,3498490922,0,Keinginan,Hemat
2024-11-23 19:48:00,11,0,Obat/Vitamin,1,3498490922,32262,3498458660,0,Kebutuhan,Hemat
2024-11-23 21:36:00,11,2,Deposito Bank,1,3498458660,3543027,3494915633,0,Tabungan,Hemat
2024-11-23 23:24:00,11,0,Perbaikan Genteng,1,3494915633,244394,3494671239,0,Kebutuhan,Hemat
2024-11-24 01:12:00,11,0,Asuransi Bpjs,1,3494671239,148844,3494522395,0,Kebutuhan,Hemat
2024-11-24 03:00:00,11,2,P2P Lending,1,3494522395,2537107,3491985288,0,Tabungan,Hemat
2024-11-24 04:48:00,11,1,Youtube Premium,1,3491985288,162097,3491823191,0,Keinginan,Hemat
2024-11-24 06:36:00,11,1,Netflix Bulanan,1,3491823191,84157,3491739034,0,Keinginan,Hemat
2024-11-24 08:24:00,11,0,Cashback E-Wallet,0,3491739034,687001,3492426035,1,Kebutuhan,Normal
2024-11-24 10:12:00,11,0,Belanja Sayur,1,3492426035,320334,3492105701,0,Kebutuhan,Hemat
2024-11-24 12:00:00,11,0,Belanja Sayur,1,3492105701,141076,3491964625,0,Kebutuhan,Hemat
2024-11-24 13:48:00,11,0,Obat/Vitamin,1,3491964625,218533,3491746092,0,Kebutuhan,Hemat
2024-11-24 15:36:00,11,0,Sewa Kos,1,3491746092,74817,3491671275,0,Kebutuhan,Hemat
2024-11-24 17:24:00,11,2,Tabungan Beli Rumah,1,3491671275,4647849,3487023426,0,Tabungan,Hemat
2024-11-24 19:12:00,11,2,Tabungan Nikah,1,3487023426,1676208,3485347218,0,Tabungan,Hemat
2024-11-24 21:00:00,11,0,Bonus Akhir Tahun,0,3485347218,19564666,3504911884,1,Kebutuhan,Normal
2024-11-24 22:48:00,11,0,Service Motor,1,3504911884,297534,3504614350,0,Kebutuhan,Hemat
2024-11-25 00:36:00,11,0,Ojek Online,1,3504614350,118822,3504495528,0,Kebutuhan,Hemat
2024-11-25 02:24:00,11,0,Belanja Sembako,1,3504495528,239360,3504256168,0,Kebutuhan,Hemat
2024-11-25 04:12:00,11,0,Alat Mandi,1,3504256168,384621,3503871547,0,Kebutuhan,Hemat
2024-11-25 06:00:00,11,2,Tabungan Haji,1,3503871547,4505768,3499365779,0,Tabungan,Hemat
2024-11-25 07:48:00,11,0,Gaji Utama,0,3499365779,16208160,3515573939,1,Kebutuhan,Normal
2024-11-25 09:36:00,11,0,Belanja Sembako,1,3515573939,210630,3515363309,0,Kebutuhan,Hemat
2024-11-25 11:24:00,11,2,Tabungan Haji,1,3515363309,2543372,3512819937,0,Tabungan,Hemat
2024-11-25 13:12:00,11,0,Tiket Krl,1,3512819937,110224,3512709713,0,Kebutuhan,Hemat
2024-11-25 15:00:00,11,1,Netflix Bulanan,1,3512709713,1794220,3510915493,0,Keinginan,Hemat
2024-11-25 16:48:00,11,0,Belanja Sembako,1,3510915493,153313,3510762180,0,Kebutuhan,Hemat
2024-11-25 18:36:00,11,0,Cashback E-Wallet,0,3510762180,1266445,3512028625,1,Kebutuhan,Normal
2024-11-25 20:24:00,11,0,Bensin Pertamax,1,3512028625,207526,3511821099,0,Kebutuhan,Hemat
2024-11-25 22:12:00,11,0,Pulsa Data,1,3511821099,113161,3511707938,0,Kebutuhan,Hemat
2024-11-26 00:00:00,11,0,Peralatan Dapur,1,3511707938,73675,3511634263,0,Kebutuhan,Hemat
2024-11-26 01:48:00,11,0,Hasil Jual Preloved,0,3511634263,14308157,3525942420,1,Kebutuhan,Normal
2024-11-26 03:36:00,11,0,Skincare Dasar,1,3525942420,228564,3525713856,0,Kebutuhan,Hemat
2024-11-26 05:24:00,11,0,Perbaikan Genteng,1,3525713856,215344,3525498512,0,Kebutuhan,Hemat
2024-11-26 07:12:00,11,1,Staycation Hotel,1,3525498512,1840448,3523658064,0,Keinginan,Hemat
2024-11-26 09:00:00,11,1,Koleksi Hot Wheels,1,3523658064,488436,3523169628,0,Keinginan,Hemat
2024-11-26 10:48:00,11,0,Ganti Oli,1,3523169628,129978,3523039650,0,Kebutuhan,Hemat
2024-11-26 12:36:00,11,2,Emas Digital,1,3523039650,3426039,3519613611,0,Tabungan,Hemat
2024-11-26 14:24:00,11,1,Tiket Bioskop Xxi,1,3519613611,1504683,3518108928,0,Keinginan,Hemat
2024-11-26 16:12:00,11,1,Thrift Shopping,1,3518108928,1791811,3516317117,0,Keinginan,Hemat
2024-11-26 18:00:00,11,1,Top-Up Mlbb,1,3516317117,2319835,3513997282,0,Keinginan,Hemat
2024-11-26 19:48:00,11,0,Fee Freelance,0,3513997282,13737304,3527734586,1,Kebutuhan,Normal
2024-11-26 21:36:00,11,1,Spotify Premium,1,3527734586,994903,3526739683,0,Keinginan,Hemat
2024-11-26 23:24:00,11,0,Insentif Projek,0,3526739683,16820334,3543560017,1,Kebutuhan,Normal
2024-11-27 01:12:00,11,2,Crypto Bitcoin,1,3543560017,2101908,3541458109,0,Tabungan,Hemat
2024-11-27 03:00:00,11,1,Sepatu Sneakers,1,3541458109,1714947,3539743162,0,Keinginan,Hemat
2024-11-27 04:48:00,11,2,Crypto Bitcoin,1,3539743162,2887757,3536855405,0,Tabungan,Hemat
2024-11-27 06:36:00,11,0,Token Listrik,1,3536855405,11995,3536843410,0,Kebutuhan,Hemat
2024-11-27 08:24:00,11,0,Ganti Oli,1,3536843410,233809,3536609601,0,Kebutuhan,Hemat
2024-11-27 10:12:00,11,0,Belanja Sembako,1,3536609601,216754,3536392847,0,Kebutuhan,Hemat
2024-11-27 12:00:00,11,0,Insentif Projek,0,3536392847,5090463,3541483310,1,Kebutuhan,Normal
2024-11-27 13:48:00,11,1,Spotify Premium,1,3541483310,570756,3540912554,0,Keinginan,Hemat
2024-11-27 15:36:00,11,0,Air Galon,1,3540912554,223097,3540689457,0,Kebutuhan,Hemat
2024-11-27 17:24:00,11,0,Sewa Kos,1,3540689457,78651,3540610806,0,Kebutuhan,Hemat
2024-11-27 19:12:00,11,0,Perbaikan Genteng,1,3540610806,191327,3540419479,0,Kebutuhan,Hemat
2024-11-27 21:00:00,11,0,Iuran Sampah,1,3540419479,38962,3540380517,0,Kebutuhan,Hemat
2024-11-27 22:48:00,11,0,Gaji Utama,0,3540380517,11731573,3552112090,1,Kebutuhan,Normal
2024-11-28 00:36:00,11,0,Tiket Krl,1,3552112090,50537,3552061553,0,Kebutuhan,Hemat
2024-11-28 02:24:00,11,1,Peralatan Camping,1,3552061553,1044756,3551016797,0,Keinginan,Hemat
2024-11-28 04:12:00,11,1,Koleksi Hot Wheels,1,3551016797,490932,3550525865,0,Keinginan,Hemat
2024-11-28 06:00:00,11,1,Peralatan Camping,1,3550525865,1407412,3549118453,0,Keinginan,Hemat
2024-11-28 07:48:00,11,1,Top-Up Mlbb,1,3549118453,2600045,3546518408,0,Keinginan,Hemat
2024-11-28 09:36:00,11,1,Koleksi Hot Wheels,1,3546518408,604707,3545913701,0,Keinginan,Hemat
2024-11-28 11:24:00,11,1,Koleksi Hot Wheels,1,3545913701,1481728,3544431973,0,Keinginan,Hemat
2024-11-28 13:12:00,11,0,Insentif Projek,0,3544431973,6754781,3551186754,1,Kebutuhan,Normal
2024-11-28 15:00:00,11,0,Obat/Vitamin,1,3551186754,220038,3550966716,0,Kebutuhan,Hemat
2024-11-28 16:48:00,11,2,Tabungan Haji,1,3550966716,1557093,3549409623,0,Tabungan,Hemat
2024-11-28 18:36:00,11,1,Thrift Shopping,1,3549409623,994265,3548415358,0,Keinginan,Hemat
2024-11-28 20:24:00,11,1,Aksesoris Hp,1,3548415358,886966,3547528392,0,Keinginan,Hemat
2024-11-28 22:12:00,11,0,Tiket Krl,1,3547528392,277146,3547251246,0,Kebutuhan,Hemat
2024-11-29 00:00:00,11,1,Staycation Hotel,1,3547251246,696226,3546555020,0,Keinginan,Hemat
2024-11-29 01:48:00,11,0,Pulsa Data,1,3546555020,288687,3546266333,0,Kebutuhan,Hemat
2024-11-29 03:36:00,11,0,Ojek Online,1,3546266333,318246,3545948087,0,Kebutuhan,Hemat
2024-11-29 05:24:00,11,0,Belanja Sayur,1,3545948087,174323,3545773764,0,Kebutuhan,Hemat
2024-11-29 07:12:00,11,0,Fee Freelance,0,3545773764,8764145,3554537909,1,Kebutuhan,Normal
2024-11-29 09:00:00,11,1,Steam Wallet,1,3554537909,2658629,3551879280,0,Keinginan,Hemat
2024-11-29 10:48:00,11,2,Tabungan Beli Rumah,1,3551879280,4783804,3547095476,0,Tabungan,Hemat
2024-11-29 12:36:00,11,0,Ojek Online,1,3547095476,229034,3546866442,0,Kebutuhan,Hemat
2024-11-29 14:24:00,11,0,Laundry,1,3546866442,344050,3546522392,0,Kebutuhan,Hemat
2024-11-29 16:12:00,11,1,Shopping Mall,1,3546522392,2956451,3543565941,0,Keinginan,Hemat
2024-11-29 18:00:00,11,0,Air Galon,1,3543565941,106623,3543459318,0,Kebutuhan,Hemat
2024-11-29 19:48:00,11,2,P2P Lending,1,3543459318,3357736,3540101582,0,Tabungan,Hemat
2024-11-29 21:36:00,11,0,Bensin Pertamax,1,3540101582,393278,3539708304,0,Kebutuhan,Hemat
2024-11-29 23:24:00,11,0,Laundry,1,3539708304,205409,3539502895,0,Kebutuhan,Hemat
2024-11-30 01:12:00,11,0,Asuransi Bpjs,1,3539502895,238462,3539264433,0,Kebutuhan,Hemat
2024-11-30 03:00:00,11,2,Deposito Bank,1,3539264433,497364,3538767069,0,Tabungan,Hemat
2024-11-30 04:48:00,11,0,Insentif Projek,0,3538767069,15542333,3554309402,1,Kebutuhan,Normal
2024-11-30 06:36:00,11,2,P2P Lending,1,3554309402,2209591,3552099811,0,Tabungan,Hemat
2024-11-30 08:24:00,11,0,Service Motor,1,3552099811,241792,3551858019,0,Kebutuhan,Hemat
2024-11-30 10:12:00,11,0,Air Galon,1,3551858019,5303,3551852716,0,Kebutuhan,Hemat
2024-11-30 12:00:00,11,0,Gas Lpg,1,3551852716,365128,3551487588,0,Kebutuhan,Hemat
2024-11-30 13:48:00,11,0,Ganti Oli,1,3551487588,161102,3551326486,0,Kebutuhan,Hemat
2024-11-30 15:36:00,11,0,Alat Mandi,1,3551326486,49797,3551276689,0,Kebutuhan,Hemat
2024-11-30 17:24:00,11,1,Steam Wallet,1,3551276689,2155339,3549121350,0,Keinginan,Hemat
2024-11-30 19:12:00,11,0,Token Listrik,1,3549121350,350013,3548771337,0,Kebutuhan,Hemat
2024-11-30 21:00:00,11,1,Donasi Streamer,1,3548771337,2555891,3546215446,0,Keinginan,Hemat
2024-11-30 22:48:00,11,0,Alat Mandi,1,3546215446,310833,3545904613,0,Kebutuhan,Hemat
2024-12-01 00:36:00,12,0,Bonus Akhir Tahun,0,3548772361,18697398,3567469759,1,Kebutuhan,Normal
2024-12-01 02:24:00,12,1,Sepatu Sneakers,1,3567469759,1638268,3565831491,0,Keinginan,Hemat
2024-12-01 04:12:00,12,1,Action Figure,1,3565831491,1503227,3564328264,0,Keinginan,Hemat
2024-12-01 06:00:00,12,0,Service Motor,1,3564328264,215597,3564112667,0,Kebutuhan,Hemat
2024-12-01 07:48:00,12,0,Hasil Jual Preloved,0,3564112667,13929318,3578041985,1,Kebutuhan,Normal
2024-12-01 09:36:00,12,2,Tabungan Beli Rumah,1,3578041985,4916891,3573125094,0,Tabungan,Hemat
2024-12-01 11:24:00,12,0,Parkir Harian,1,3573125094,39473,3573085621,0,Kebutuhan,Hemat
2024-12-01 13:12:00,12,0,Peralatan Dapur,1,3573085621,209899,3572875722,0,Kebutuhan,Hemat
2024-12-01 15:00:00,12,0,Dividen Saham,0,3572875722,5040467,3577916189,1,Kebutuhan,Normal
2024-12-01 16:48:00,12,0,Token Listrik,1,3577916189,336100,3577580089,0,Kebutuhan,Hemat
2024-12-01 18:36:00,12,0,Peralatan Dapur,1,3577580089,78472,3577501617,0,Kebutuhan,Hemat
2024-12-01 20:24:00,12,2,Tabungan Nikah,1,3577501617,4804038,3572697579,0,Tabungan,Hemat
2024-12-01 22:12:00,12,0,Pulsa Data,1,3572697579,267712,3572429867,0,Kebutuhan,Hemat
2024-12-02 00:00:00,12,1,Spotify Premium,1,3572429867,2822026,3569607841,0,Keinginan,Hemat
2024-12-02 01:48:00,12,0,Cashback E-Wallet,0,3569607841,13932869,3583540710,1,Kebutuhan,Normal
2024-12-02 03:36:00,12,2,Reksa Dana Pasar Uang,1,3583540710,4447408,3579093302,0,Tabungan,Hemat
2024-12-02 05:24:00,12,0,Ganti Oli,1,3579093302,269782,3578823520,0,Kebutuhan,Hemat
2024-12-02 07:12:00,12,2,Emas Digital,1,3578823520,1312812,3577510708,0,Tabungan,Hemat
2024-12-02 09:00:00,12,0,Parkir Harian,1,3577510708,256272,3577254436,0,Kebutuhan,Hemat
2024-12-02 10:48:00,12,2,Tabungan Dana Darurat,1,3577254436,1748532,3575505904,0,Tabungan,Hemat
2024-12-02 12:36:00,12,2,Deposito Bank,1,3575505904,1750311,3573755593,0,Tabungan,Hemat
2024-12-02 14:24:00,12,1,Tiket Pesawat Liburan,1,3573755593,783419,3572972174,0,Keinginan,Hemat
2024-12-02 16:12:00,12,0,Skincare Dasar,1,3572972174,235012,3572737162,0,Kebutuhan,Hemat
2024-12-02 18:00:00,12,0,Makan Warteg,1,3572737162,164649,3572572513,0,Kebutuhan,Hemat
2024-12-02 19:48:00,12,1,Nasi Padang Premium,1,3572572513,1189125,3571383388,0,Keinginan,Hemat
2024-12-02 21:36:00,12,0,Service Motor,1,3571383388,237833,3571145555,0,Kebutuhan,Hemat
2024-12-02 23:24:00,12,1,Tiket Pesawat Liburan,1,3571145555,805584,3570339971,0,Keinginan,Hemat
2024-12-03 01:12:00,12,0,Pulsa Data,1,3570339971,7252,3570332719,0,Kebutuhan,Hemat
2024-12-03 03:00:00,12,0,Service Motor,1,3570332719,255411,3570077308,0,Kebutuhan,Hemat
2024-12-03 04:48:00,12,0,Cashback E-Wallet,0,3570077308,18148203,3588225511,1,Kebutuhan,Normal
2024-12-03 06:36:00,12,0,Cashback E-Wallet,0,3588225511,12488858,3600714369,1,Kebutuhan,Normal
2024-12-03 08:24:00,12,1,Nasi Padang Premium,1,3600714369,2864830,3597849539,0,Keinginan,Hemat
2024-12-03 10:12:00,12,2,Reksa Dana Pasar Uang,1,3597849539,1806874,3596042665,0,Tabungan,Hemat
2024-12-03 12:00:00,12,0,Insentif Projek,0,3596042665,10384586,3606427251,1,Kebutuhan,Normal
2024-12-03 13:48:00,12,0,Obat/Vitamin,1,3606427251,80030,3606347221,0,Kebutuhan,Hemat
2024-12-03 15:36:00,12,0,Gas Lpg,1,3606347221,117082,3606230139,0,Kebutuhan,Hemat
2024-12-03 17:24:00,12,1,Makan Cantik Cafe,1,3606230139,302117,3605928022,0,Keinginan,Hemat
2024-12-03 19:12:00,12,2,Tabungan Haji,1,3605928022,4765027,3601162995,0,Tabungan,Hemat
2024-12-03 21:00:00,12,1,Skin Hero,1,3601162995,302371,3600860624,0,Keinginan,Hemat
2024-12-03 22:48:00,12,0,Uang Saku Orang Tua,0,3600860624,5703774,3606564398,1,Kebutuhan,Normal
2024-12-04 00:36:00,12,0,Alat Mandi,1,3606564398,249615,3606314783,0,Kebutuhan,Hemat
2024-12-04 02:24:00,12,0,Service Motor,1,3606314783,350987,3605963796,0,Kebutuhan,Hemat
2024-12-04 04:12:00,12,1,Tiket Pesawat Liburan,1,3605963796,850796,3605113000,0,Keinginan,Hemat
2024-12-04 06:00:00,12,0,Cashback E-Wallet,0,3605113000,782241,3605895241,1,Kebutuhan,Normal
2024-12-04 07:48:00,12,2,Saham Bluechip,1,3605895241,4358084,3601537157,0,Tabungan,Hemat
2024-12-04 09:36:00,12,0,Bonus Akhir Tahun,0,3601537157,11778754,3613315911,1,Kebutuhan,Normal
2024-12-04 11:24:00,12,0,Token Listrik,1,3613315911,291928,3613023983,0,Kebutuhan,Hemat
2024-12-04 13:12:00,12,2,Saham Bluechip,1,3613023983,1566558,3611457425,0,Tabungan,Hemat
2024-12-04 15:00:00,12,0,Uang Saku Orang Tua,0,3611457425,10629114,3622086539,1,Kebutuhan,Normal
